study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	fastq_ftp	submitted_ftp	sra_ftp	sample_alias
PRJNA389280	SAMN07424506	SRX3139375	SRR5983328	408170	human gut metagenome	18156839	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983328/SRR5983328.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983328/SRR5983328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983328/SRR5983328_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983328	G95777
PRJNA389280	SAMN07424499	SRX3139374	SRR5983329	408170	human gut metagenome	15135021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983329/SRR5983329.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983329/SRR5983329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983329/SRR5983329_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983329	G95770
PRJNA389280	SAMN07424500	SRX3139373	SRR5983330	408170	human gut metagenome	15303449	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983330/SRR5983330.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983330/SRR5983330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983330/SRR5983330_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983330	G95771
PRJNA389280	SAMN07424501	SRX3139372	SRR5983331	408170	human gut metagenome	6723864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983331/SRR5983331.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983331/SRR5983331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983331/SRR5983331_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983331	G95772
PRJNA389280	SAMN07424502	SRX3139371	SRR5983332	408170	human gut metagenome	14065122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983332/SRR5983332.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983332/SRR5983332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983332/SRR5983332_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983332	G95773
PRJNA389280	SAMN07424398	SRX3139370	SRR5983333	408170	human gut metagenome	10325265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983333/SRR5983333.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983333/SRR5983333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983333/SRR5983333_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983333	G95653
PRJNA389280	SAMN07424507	SRX3139369	SRR5983334	408170	human gut metagenome	18384230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983334/SRR5983334.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983334/SRR5983334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983334/SRR5983334_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983334	G95778
PRJNA389280	SAMN07424508	SRX3139368	SRR5983335	408170	human gut metagenome	17312364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983335/SRR5983335.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983335/SRR5983335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983335/SRR5983335_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983335	G95779
PRJNA389280	SAMN07424541	SRX3139367	SRR5983336	408170	human gut metagenome	5613162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983336/SRR5983336.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983336/SRR5983336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983336/SRR5983336_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983336	G95816
PRJNA389280	SAMN07424363	SRX3139366	SRR5983337	408170	human gut metagenome	20506673	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983337/SRR5983337.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983337/SRR5983337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983337/SRR5983337_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983337	G80019
PRJNA389280	SAMN07424364	SRX3139365	SRR5983338	408170	human gut metagenome	15634923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983338/SRR5983338.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983338/SRR5983338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983338/SRR5983338_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983338	G80025
PRJNA389280	SAMN07424365	SRX3139364	SRR5983339	408170	human gut metagenome	7883360	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983339/SRR5983339.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983339/SRR5983339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983339/SRR5983339_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983339	G80027
PRJNA389280	SAMN07424366	SRX3139363	SRR5983340	408170	human gut metagenome	15828431	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983340/SRR5983340.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983340/SRR5983340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983340/SRR5983340_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983340	G80028
PRJNA389280	SAMN07424359	SRX3139362	SRR5983341	408170	human gut metagenome	2272489	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983341/SRR5983341.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983341/SRR5983341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983341/SRR5983341_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983341	G79999
PRJNA389280	SAMN07424360	SRX3139361	SRR5983342	408170	human gut metagenome	5966961	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983342/SRR5983342.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983342/SRR5983342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983342/SRR5983342_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983342	G80002
PRJNA389280	SAMN07424361	SRX3139360	SRR5983343	408170	human gut metagenome	16758088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983343/SRR5983343.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983343/SRR5983343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983343/SRR5983343_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983343	G80015
PRJNA389280	SAMN07424362	SRX3139359	SRR5983344	408170	human gut metagenome	18817906	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983344/SRR5983344.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983344/SRR5983344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983344/SRR5983344_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983344	G80016
PRJNA389280	SAMN07424397	SRX3139358	SRR5983345	408170	human gut metagenome	12513542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983345/SRR5983345.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983345/SRR5983345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983345/SRR5983345_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983345	G95652
PRJNA389280	SAMN07424367	SRX3139357	SRR5983346	408170	human gut metagenome	17086111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983346/SRR5983346.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983346/SRR5983346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983346/SRR5983346_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983346	G80031
PRJNA389280	SAMN07424368	SRX3139356	SRR5983347	408170	human gut metagenome	17753540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983347/SRR5983347.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983347/SRR5983347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983347/SRR5983347_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983347	G80032
PRJNA389280	SAMN07424430	SRX3139355	SRR5983348	408170	human gut metagenome	7950581	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983348/SRR5983348.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983348/SRR5983348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983348/SRR5983348_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983348	G95689
PRJNA389280	SAMN07424429	SRX3139354	SRR5983349	408170	human gut metagenome	9834627	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983349/SRR5983349.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983349/SRR5983349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983349/SRR5983349_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983349	G95688
PRJNA389280	SAMN07424432	SRX3139353	SRR5983350	408170	human gut metagenome	4553313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983350/SRR5983350.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983350/SRR5983350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983350/SRR5983350_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983350	G95691
PRJNA389280	SAMN07424431	SRX3139352	SRR5983351	408170	human gut metagenome	10386644	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983351/SRR5983351.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983351/SRR5983351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983351/SRR5983351_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983351	G95690
PRJNA389280	SAMN07424434	SRX3139351	SRR5983352	408170	human gut metagenome	14700505	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983352/SRR5983352.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983352/SRR5983352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983352/SRR5983352_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983352	G95693
PRJNA389280	SAMN07424433	SRX3139350	SRR5983353	408170	human gut metagenome	5899163	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983353/SRR5983353.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983353/SRR5983353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983353/SRR5983353_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983353	G95692
PRJNA389280	SAMN07424436	SRX3139349	SRR5983354	408170	human gut metagenome	9640890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983354/SRR5983354.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983354/SRR5983354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983354/SRR5983354_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983354	G95696
PRJNA389280	SAMN07424435	SRX3139348	SRR5983355	408170	human gut metagenome	10196184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983355/SRR5983355.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983355/SRR5983355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983355/SRR5983355_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983355	G95695
PRJNA389280	SAMN07424438	SRX3139347	SRR5983356	408170	human gut metagenome	4335648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983356/SRR5983356.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983356/SRR5983356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983356/SRR5983356_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983356	G95698
PRJNA389280	SAMN07424437	SRX3139346	SRR5983357	408170	human gut metagenome	11806412	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983357/SRR5983357.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983357/SRR5983357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983357/SRR5983357_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983357	G95697
PRJNA389280	SAMN07424539	SRX3139345	SRR5983358	408170	human gut metagenome	21985117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983358/SRR5983358.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983358/SRR5983358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983358/SRR5983358_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983358	G95814
PRJNA389280	SAMN07424403	SRX3139344	SRR5983359	408170	human gut metagenome	16375731	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983359/SRR5983359.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983359/SRR5983359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983359/SRR5983359_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983359	G95658
PRJNA389280	SAMN07424492	SRX3139343	SRR5983360	408170	human gut metagenome	21015399	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983360/SRR5983360.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983360/SRR5983360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983360/SRR5983360_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983360	G95762
PRJNA389280	SAMN07424491	SRX3139342	SRR5983361	408170	human gut metagenome	9171170	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983361/SRR5983361.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983361/SRR5983361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983361/SRR5983361_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983361	G95761
PRJNA389280	SAMN07424490	SRX3139341	SRR5983362	408170	human gut metagenome	19196087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983362/SRR5983362.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983362/SRR5983362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983362/SRR5983362_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983362	G95760
PRJNA389280	SAMN07424489	SRX3139340	SRR5983363	408170	human gut metagenome	16814451	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983363/SRR5983363.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983363/SRR5983363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983363/SRR5983363_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983363	G95759
PRJNA389280	SAMN07424496	SRX3139339	SRR5983364	408170	human gut metagenome	7168068	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983364/SRR5983364.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983364/SRR5983364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983364/SRR5983364_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983364	G95766
PRJNA389280	SAMN07424495	SRX3139338	SRR5983365	408170	human gut metagenome	4357687	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983365/SRR5983365.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983365/SRR5983365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983365/SRR5983365_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983365	G95765
PRJNA389280	SAMN07424494	SRX3139337	SRR5983366	408170	human gut metagenome	1535181	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983366/SRR5983366.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983366/SRR5983366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983366/SRR5983366_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983366	G95764
PRJNA389280	SAMN07424493	SRX3139336	SRR5983367	408170	human gut metagenome	20290670	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983367/SRR5983367.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983367/SRR5983367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983367/SRR5983367_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983367	G95763
PRJNA389280	SAMN07424498	SRX3139335	SRR5983368	408170	human gut metagenome	16565316	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983368/SRR5983368.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983368/SRR5983368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983368/SRR5983368_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983368	G95769
PRJNA389280	SAMN07424497	SRX3139334	SRR5983369	408170	human gut metagenome	18311323	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983369/SRR5983369.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983369/SRR5983369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983369/SRR5983369_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983369	G95768
PRJNA389280	SAMN07424544	SRX3139333	SRR5983370	408170	human gut metagenome	11206943	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983370/SRR5983370.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983370/SRR5983370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983370/SRR5983370_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983370	G95819
PRJNA389280	SAMN07424543	SRX3139332	SRR5983371	408170	human gut metagenome	10353748	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983371/SRR5983371.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983371/SRR5983371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983371/SRR5983371_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983371	G95818
PRJNA389280	SAMN07424407	SRX3139331	SRR5983372	408170	human gut metagenome	10718452	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983372/SRR5983372.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983372/SRR5983372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983372/SRR5983372_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983372	G95662
PRJNA389280	SAMN07424546	SRX3139330	SRR5983373	408170	human gut metagenome	16609530	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983373/SRR5983373.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983373/SRR5983373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983373/SRR5983373_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983373	G95821
PRJNA389280	SAMN07424408	SRX3139329	SRR5983374	408170	human gut metagenome	6842851	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983374/SRR5983374.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983374/SRR5983374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983374/SRR5983374_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983374	G95663
PRJNA389280	SAMN07424545	SRX3139328	SRR5983375	408170	human gut metagenome	15849322	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983375/SRR5983375.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983375/SRR5983375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983375/SRR5983375_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983375	G95820
PRJNA389280	SAMN07424418	SRX3139327	SRR5983376	408170	human gut metagenome	7807950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983376/SRR5983376.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983376/SRR5983376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983376/SRR5983376_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983376	G95677
PRJNA389280	SAMN07424417	SRX3139326	SRR5983377	408170	human gut metagenome	6016806	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983377/SRR5983377.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983377/SRR5983377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983377/SRR5983377_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983377	G95676
PRJNA389280	SAMN07424410	SRX3139325	SRR5983378	408170	human gut metagenome	17706467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983378/SRR5983378.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983378/SRR5983378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983378/SRR5983378_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983378	G95666
PRJNA389280	SAMN07424409	SRX3139324	SRR5983379	408170	human gut metagenome	15043168	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983379/SRR5983379.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983379/SRR5983379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983379/SRR5983379_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983379	G95664
PRJNA389280	SAMN07424412	SRX3139323	SRR5983380	408170	human gut metagenome	16457782	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983380/SRR5983380.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983380/SRR5983380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983380/SRR5983380_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983380	G95668
PRJNA389280	SAMN07424411	SRX3139322	SRR5983381	408170	human gut metagenome	16459521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983381/SRR5983381.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983381/SRR5983381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983381/SRR5983381_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983381	G95667
PRJNA389280	SAMN07424414	SRX3139321	SRR5983382	408170	human gut metagenome	9109355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983382/SRR5983382.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983382/SRR5983382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983382/SRR5983382_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983382	G95672
